# Comments, added manuallyw


CORRECTION,S16,1973,284,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,293,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect after 22:30"
CORRECTION,S16,1973,309,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,338,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"

# 1974 S12

CORRECTION,S12,1974,123,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1974,190,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1974,288,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"

# 1974 S14

CORRECTION,S14,1974,041,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"changes of gradient, probably correct, recording to the correct stations"
CORRECTION,S14,1974,062,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"changes of gradient, probably correct, recording to the correct stations"
CORRECTION,S14,1974,238,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"changes of gradient, probably correct, recording to the correct stations"

# 1974 S15 - no corrections

# 1974 S16  

CORRECTION,S16,1974,001,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"Unable to fix start"
CORRECTION,S16,1974,003,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,033,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,062,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,092,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,121,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,151,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,180,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,210,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,239,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,269,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,298,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,328,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1974,357,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"


# 1975 S12
CORRECTION,S12,1975,003,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"
CORRECTION,S12,1975,005,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"changes of gradient, probably correct, recording to the correct stations"
CORRECTION,S12,1975,057,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"changes of gradient, probably correct, recording to the correct stations"
CORRECTION,S12,1976,076,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,105,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,110,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,169,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,206,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,249,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset (2)"
CORRECTION,S12,1976,257,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,329,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"

# 1975 S14

CORRECTION,S14,1975,035,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S14,1975,060,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"
CORRECTION,S14,1975,061,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"
CORRECTION,S14,1975,062,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"
CORRECTION,S14,1975,063,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"

# 1975 S16

CORRECTION,S16,1975,179,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"recorded data very poor quality and short"

# 1976 S12

CORRECTION,S12,1976,008,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1976,093,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"manually swapped the start of the file from S15"
CORRECTION,S12,1976,169,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
