t1,t2,station,channel,location
1973-12-18T00:00:00.339000Z,1973-12-19T00:00:00.791830Z,S15,MHZ,00
1973-12-18T00:00:00.301000Z,1973-12-19T00:00:00.753830Z,S15,MH1,00
1973-12-18T00:00:00.320000Z,1973-12-19T00:00:00.772830Z,S15,MH2,00
1973-12-18T00:00:00.235000Z,1973-12-19T00:00:00.819906Z,S15,SHZ,
1973-12-18T00:00:00.227000Z,1973-12-19T00:00:03.698698Z,S16,MHZ,00
1973-12-18T00:00:00.189000Z,1973-12-19T00:00:03.660698Z,S16,MH1,00
1973-12-18T00:00:00.208000Z,1973-12-19T00:00:03.679698Z,S16,MH2,00
1973-12-18T00:00:00.123000Z,1973-12-19T00:00:03.726774Z,S16,SHZ,
1973-12-19T00:00:00.685000Z,1973-12-20T00:00:00.534057Z,S12,MHZ,00
1973-12-19T00:00:00.647000Z,1973-12-20T00:00:00.496057Z,S12,MH1,00
1973-12-19T00:00:00.666000Z,1973-12-20T00:00:00.515057Z,S12,MH2,00
1973-12-19T00:00:00.099000Z,1973-12-20T00:00:05.382019Z,S14,MH1,00
1973-12-19T00:00:00.118000Z,1973-12-20T00:00:05.401019Z,S14,MH2,00
1973-12-19T00:00:00.033000Z,1973-12-20T00:00:05.448094Z,S14,SHZ,
1973-12-19T00:00:00.467000Z,1973-12-20T00:00:00.316057Z,S15,MHZ,00
1973-12-19T00:00:00.429000Z,1973-12-20T00:00:00.278057Z,S15,MH1,00
1973-12-19T00:00:00.448000Z,1973-12-20T00:00:00.297057Z,S15,MH2,00
1973-12-19T00:00:00.363000Z,1973-12-20T00:00:00.344132Z,S15,SHZ,
1973-12-19T00:00:00.584000Z,1973-12-20T00:00:03.451925Z,S16,MHZ,00
1973-12-19T00:00:00.546000Z,1973-12-20T00:00:03.413925Z,S16,MH1,00
1973-12-19T00:00:00.565000Z,1973-12-20T00:00:03.432925Z,S16,MH2,00
1973-12-19T00:00:00.480000Z,1973-12-20T00:00:03.480000Z,S16,SHZ,
1973-12-20T00:00:00.436000Z,1973-12-20T23:59:59.681283Z,S12,MHZ,00
1973-12-20T00:00:00.398000Z,1973-12-20T23:59:59.643283Z,S12,MH1,00
1973-12-20T00:00:00.417000Z,1973-12-20T23:59:59.662283Z,S12,MH2,00
1973-12-20T00:00:00.505000Z,1973-12-21T00:00:04.580472Z,S14,MH1,00
1973-12-20T00:00:00.524000Z,1973-12-21T00:00:04.599472Z,S14,MH2,00
1973-12-20T00:00:00.439000Z,1973-12-21T00:00:04.646547Z,S14,SHZ,
1973-12-20T00:00:00.717000Z,1973-12-21T00:00:00.566057Z,S15,MHZ,00
1973-12-20T00:00:00.679000Z,1973-12-21T00:00:00.528057Z,S15,MH1,00
1973-12-20T00:00:00.698000Z,1973-12-21T00:00:00.547057Z,S15,MH2,00
1973-12-20T00:00:00.613000Z,1973-12-21T00:00:00.594132Z,S15,SHZ,
1973-12-20T00:00:00.331000Z,1973-12-21T00:00:03.802698Z,S16,MHZ,00
1973-12-20T00:00:00.293000Z,1973-12-21T00:00:03.764698Z,S16,MH1,00
1973-12-20T00:00:00.312000Z,1973-12-21T00:00:03.783698Z,S16,MH2,00
1973-12-20T00:00:00.227000Z,1973-12-21T00:00:03.830774Z,S16,SHZ,
1973-12-21T00:00:00.558000Z,1973-12-21T23:59:59.199509Z,S12,MHZ,00
1973-12-21T00:00:00.520000Z,1973-12-21T23:59:59.161509Z,S12,MH1,00
1973-12-21T00:00:00.539000Z,1973-12-21T23:59:59.180509Z,S12,MH2,00
1973-12-21T00:00:00.463000Z,1973-12-22T00:00:04.538472Z,S14,MH1,00
1973-12-21T00:00:00.482000Z,1973-12-22T00:00:04.557472Z,S14,MH2,00
1973-12-21T00:00:00.397000Z,1973-12-22T00:00:04.604547Z,S14,SHZ,
1973-12-21T00:00:00.449000Z,1973-12-22T00:00:00.298057Z,S15,MHZ,00
1973-12-21T00:00:00.411000Z,1973-12-22T00:00:00.260057Z,S15,MH1,00
1973-12-21T00:00:00.430000Z,1973-12-22T00:00:00.279057Z,S15,MH2,00
1973-12-21T00:00:00.345000Z,1973-12-22T00:00:00.326132Z,S15,SHZ,
1973-12-21T00:00:00.688000Z,1973-12-22T00:00:03.555925Z,S16,MHZ,00
1973-12-21T00:00:00.650000Z,1973-12-22T00:00:03.517925Z,S16,MH1,00
1973-12-21T00:00:00.669000Z,1973-12-22T00:00:03.536925Z,S16,MH2,00
1973-12-21T00:00:00.584000Z,1973-12-22T00:00:03.584000Z,S16,SHZ,
1973-12-22T00:00:00.226000Z,1973-12-22T23:59:59.471283Z,S12,MHZ,00
1973-12-22T00:00:00.188000Z,1973-12-22T23:59:59.433283Z,S12,MH1,00
1973-12-22T00:00:00.207000Z,1973-12-22T23:59:59.452283Z,S12,MH2,00
1973-12-22T00:00:00.443000Z,1973-12-23T00:00:04.518472Z,S14,MH1,00
1973-12-22T00:00:00.462000Z,1973-12-23T00:00:04.537472Z,S14,MH2,00
1973-12-22T00:00:00.377000Z,1973-12-23T00:00:04.584547Z,S14,SHZ,
1973-12-22T00:00:00.219000Z,1973-12-23T00:00:00.671830Z,S15,MHZ,00
1973-12-22T00:00:00.181000Z,1973-12-23T00:00:00.633830Z,S15,MH1,00
1973-12-22T00:00:00.200000Z,1973-12-23T00:00:00.652830Z,S15,MH2,00
1973-12-22T00:00:00.115000Z,1973-12-23T00:00:00.699906Z,S15,SHZ,
1973-12-22T00:00:00.449000Z,1973-12-23T00:00:03.316925Z,S16,MHZ,00
1973-12-22T00:00:00.411000Z,1973-12-23T00:00:03.278925Z,S16,MH1,00
1973-12-22T00:00:00.430000Z,1973-12-23T00:00:03.297925Z,S16,MH2,00
1973-12-22T00:00:00.345000Z,1973-12-23T00:00:03.345000Z,S16,SHZ,
1973-12-23T00:00:00.539000Z,1973-12-23T23:59:59.180509Z,S12,MHZ,00
1973-12-23T00:00:00.501000Z,1973-12-23T23:59:59.142509Z,S12,MH1,00
1973-12-23T00:00:00.520000Z,1973-12-23T23:59:59.161509Z,S12,MH2,00
1973-12-23T00:00:00.420000Z,1973-12-24T00:00:04.495472Z,S14,MH1,00
1973-12-23T00:00:00.439000Z,1973-12-24T00:00:04.514472Z,S14,MH2,00
1973-12-23T00:00:00.354000Z,1973-12-24T00:00:04.561547Z,S14,SHZ,
1973-12-23T00:00:00.617000Z,1973-12-24T00:00:00.466057Z,S15,MHZ,00
1973-12-23T00:00:00.579000Z,1973-12-24T00:00:00.428057Z,S15,MH1,00
1973-12-23T00:00:00.598000Z,1973-12-24T00:00:00.447057Z,S15,MH2,00
1973-12-23T00:00:00.513000Z,1973-12-24T00:00:00.494132Z,S15,SHZ,
1973-12-23T00:00:00.202000Z,1973-12-24T00:00:03.673698Z,S16,MHZ,00
1973-12-23T00:00:00.164000Z,1973-12-24T00:00:03.635698Z,S16,MH1,00
1973-12-23T00:00:00.183000Z,1973-12-24T00:00:03.654698Z,S16,MH2,00
1973-12-23T00:00:00.098000Z,1973-12-24T00:00:03.701774Z,S16,SHZ,
1973-12-24T00:00:00.284000Z,1973-12-24T23:59:59.529283Z,S12,MHZ,00
1973-12-24T00:00:00.246000Z,1973-12-24T23:59:59.491283Z,S12,MH1,00
1973-12-24T00:00:00.265000Z,1973-12-24T23:59:59.510283Z,S12,MH2,00
1973-12-24T00:00:00.404000Z,1973-12-25T00:00:04.479472Z,S14,MH1,00
1973-12-24T00:00:00.423000Z,1973-12-25T00:00:04.498472Z,S14,MH2,00
1973-12-24T00:00:00.338000Z,1973-12-25T00:00:04.545547Z,S14,SHZ,
1973-12-24T00:00:00.436000Z,1973-12-25T00:00:00.285057Z,S15,MHZ,00
1973-12-24T00:00:00.398000Z,1973-12-25T00:00:00.247057Z,S15,MH1,00
1973-12-24T00:00:00.417000Z,1973-12-25T00:00:00.266057Z,S15,MH2,00
1973-12-24T00:00:00.332000Z,1973-12-25T00:00:00.313132Z,S15,SHZ,
1973-12-24T00:00:00.559000Z,1973-12-25T00:00:03.426925Z,S16,MHZ,00
1973-12-24T00:00:00.521000Z,1973-12-25T00:00:03.388925Z,S16,MH1,00
1973-12-24T00:00:00.540000Z,1973-12-25T00:00:03.407925Z,S16,MH2,00
1973-12-24T00:00:00.455000Z,1973-12-25T00:00:03.455000Z,S16,SHZ,
1973-12-25T00:00:00.656000Z,1973-12-25T23:59:59.297509Z,S12,MHZ,00
1973-12-25T00:00:00.618000Z,1973-12-25T23:59:59.259509Z,S12,MH1,00
1973-12-25T00:00:00.637000Z,1973-12-25T23:59:59.278509Z,S12,MH2,00
1973-12-25T00:00:00.390000Z,1973-12-26T00:00:04.465472Z,S14,MH1,00
1973-12-25T00:00:00.409000Z,1973-12-26T00:00:04.484472Z,S14,MH2,00
1973-12-25T00:00:00.324000Z,1973-12-26T00:00:04.531547Z,S14,SHZ,
1973-12-25T00:00:00.286000Z,1973-12-26T00:00:00.135057Z,S15,MHZ,00
1973-12-25T00:00:00.248000Z,1973-12-26T00:00:00.097057Z,S15,MH1,00
1973-12-25T00:00:00.267000Z,1973-12-26T00:00:00.116057Z,S15,MH2,00
1973-12-25T00:00:00.182000Z,1973-12-26T00:00:00.163132Z,S15,SHZ,
1973-12-25T00:00:00.312000Z,1973-12-26T00:00:03.783698Z,S16,MHZ,00
1973-12-25T00:00:00.274000Z,1973-12-26T00:00:03.745698Z,S16,MH1,00
1973-12-25T00:00:00.293000Z,1973-12-26T00:00:03.764698Z,S16,MH2,00
1973-12-25T00:00:00.208000Z,1973-12-26T00:00:03.811774Z,S16,SHZ,
1973-12-26T00:00:00.436000Z,1973-12-26T23:59:59.077509Z,S12,MHZ,00
1973-12-26T00:00:00.398000Z,1973-12-26T23:59:59.039509Z,S12,MH1,00
1973-12-26T00:00:00.417000Z,1973-12-26T23:59:59.058509Z,S12,MH2,00
1973-12-26T00:00:00.367000Z,1973-12-27T00:00:04.442472Z,S14,MH1,00
1973-12-26T00:00:00.386000Z,1973-12-27T00:00:04.461472Z,S14,MH2,00
1973-12-26T00:00:00.301000Z,1973-12-27T00:00:04.508547Z,S14,SHZ,
1973-12-26T00:00:00.141000Z,1973-12-27T00:00:00.593830Z,S15,MHZ,00
1973-12-26T00:00:00.103000Z,1973-12-27T00:00:00.555830Z,S15,MH1,00
1973-12-26T00:00:00.122000Z,1973-12-27T00:00:00.574830Z,S15,MH2,00
1973-12-26T00:00:00.037000Z,1973-12-27T00:00:00.621906Z,S15,SHZ,
1973-12-26T00:00:00.660000Z,1973-12-27T00:00:03.527925Z,S16,MHZ,00
1973-12-26T00:00:00.622000Z,1973-12-27T00:00:03.489925Z,S16,MH1,00
1973-12-26T00:00:00.641000Z,1973-12-27T00:00:03.508925Z,S16,MH2,00
1973-12-26T00:00:00.556000Z,1973-12-27T00:00:03.556000Z,S16,SHZ,
1973-12-27T00:00:00.238000Z,1973-12-27T23:59:59.483283Z,S12,MHZ,00
1973-12-27T00:00:00.200000Z,1973-12-27T23:59:59.445283Z,S12,MH1,00
1973-12-27T00:00:00.219000Z,1973-12-27T23:59:59.464283Z,S12,MH2,00
1973-12-27T00:00:00.358000Z,1973-12-28T00:00:04.433472Z,S14,MH1,00
1973-12-27T00:00:00.377000Z,1973-12-28T00:00:04.452472Z,S14,MH2,00
1973-12-27T00:00:00.292000Z,1973-12-28T00:00:04.499547Z,S14,SHZ,
1973-12-27T00:00:00.634000Z,1973-12-28T00:00:00.483057Z,S15,MHZ,00
1973-12-27T00:00:00.596000Z,1973-12-28T00:00:00.445057Z,S15,MH1,00
1973-12-27T00:00:00.615000Z,1973-12-28T00:00:00.464057Z,S15,MH2,00
1973-12-27T00:00:00.530000Z,1973-12-28T00:00:00.511132Z,S15,SHZ,
1973-12-27T00:00:00.412000Z,1973-12-28T00:00:03.279925Z,S16,MHZ,00
1973-12-27T00:00:00.374000Z,1973-12-28T00:00:03.241925Z,S16,MH1,00
1973-12-27T00:00:00.393000Z,1973-12-28T00:00:03.260925Z,S16,MH2,00
1973-12-27T00:00:00.308000Z,1973-12-28T00:00:03.308000Z,S16,SHZ,
1973-12-28T00:00:00.660000Z,1973-12-28T23:59:59.301509Z,S12,MHZ,00
1973-12-28T00:00:00.622000Z,1973-12-28T23:59:59.263509Z,S12,MH1,00
1973-12-28T00:00:00.641000Z,1973-12-28T23:59:59.282509Z,S12,MH2,00
1973-12-28T00:00:00.353000Z,1973-12-29T00:00:04.428472Z,S14,MH1,00
1973-12-28T00:00:00.372000Z,1973-12-29T00:00:04.447472Z,S14,MH2,00
1973-12-28T00:00:00.287000Z,1973-12-29T00:00:04.494547Z,S14,SHZ,
1973-12-28T00:00:00.541000Z,1973-12-29T00:00:00.390057Z,S15,MHZ,00
1973-12-28T00:00:00.503000Z,1973-12-29T00:00:00.352057Z,S15,MH1,00
1973-12-28T00:00:00.522000Z,1973-12-29T00:00:00.371057Z,S15,MH2,00
1973-12-28T00:00:00.437000Z,1973-12-29T00:00:00.418132Z,S15,SHZ,
1973-12-28T00:00:00.169000Z,1973-12-29T00:00:03.640698Z,S16,MHZ,00
1973-12-28T00:00:00.131000Z,1973-12-29T00:00:03.602698Z,S16,MH1,00
1973-12-28T00:00:00.150000Z,1973-12-29T00:00:03.621698Z,S16,MH2,00
1973-12-28T00:00:00.065000Z,1973-12-29T00:00:03.668774Z,S16,SHZ,
1973-12-29T00:00:00.473000Z,1973-12-29T23:59:59.114509Z,S12,MHZ,00
1973-12-29T00:00:00.435000Z,1973-12-29T23:59:59.076509Z,S12,MH1,00
1973-12-29T00:00:00.454000Z,1973-12-29T23:59:59.095509Z,S12,MH2,00
1973-12-29T00:00:00.329000Z,1973-12-30T00:00:04.404472Z,S14,MH1,00
1973-12-29T00:00:00.348000Z,1973-12-30T00:00:04.423472Z,S14,MH2,00
1973-12-29T00:00:00.263000Z,1973-12-30T00:00:04.470547Z,S14,SHZ,
1973-12-29T00:00:00.444000Z,1973-12-30T00:00:00.293057Z,S15,MHZ,00
1973-12-29T00:00:00.406000Z,1973-12-30T00:00:00.255057Z,S15,MH1,00
1973-12-29T00:00:00.425000Z,1973-12-30T00:00:00.274057Z,S15,MH2,00
1973-12-29T00:00:00.340000Z,1973-12-30T00:00:00.321132Z,S15,SHZ,
1973-12-29T00:00:00.509000Z,1973-12-30T00:00:03.376925Z,S16,MHZ,00
1973-12-29T00:00:00.471000Z,1973-12-30T00:00:03.338925Z,S16,MH1,00
1973-12-29T00:00:00.490000Z,1973-12-30T00:00:03.357925Z,S16,MH2,00
1973-12-29T00:00:00.405000Z,1973-12-30T00:00:03.405000Z,S16,SHZ,
1973-12-30T00:00:00.297000Z,1973-12-30T23:59:58.938509Z,S12,MHZ,00
1973-12-30T00:00:00.259000Z,1973-12-30T23:59:58.900509Z,S12,MH1,00
1973-12-30T00:00:00.278000Z,1973-12-30T23:59:58.919509Z,S12,MH2,00
1973-12-30T00:00:00.306000Z,1973-12-31T00:00:04.381472Z,S14,MH1,00
1973-12-30T00:00:00.325000Z,1973-12-31T00:00:04.400472Z,S14,MH2,00
1973-12-30T00:00:00.240000Z,1973-12-31T00:00:04.447547Z,S14,SHZ,
1973-12-30T00:00:00.360000Z,1973-12-31T00:00:00.209057Z,S15,MHZ,00
1973-12-30T00:00:00.322000Z,1973-12-31T00:00:00.171057Z,S15,MH1,00
1973-12-30T00:00:00.341000Z,1973-12-31T00:00:00.190057Z,S15,MH2,00
1973-12-30T00:00:00.256000Z,1973-12-31T00:00:00.237132Z,S15,SHZ,
1973-12-30T00:00:00.250000Z,1973-12-31T00:00:03.721698Z,S16,MHZ,00
1973-12-30T00:00:00.212000Z,1973-12-31T00:00:03.683698Z,S16,MH1,00
1973-12-30T00:00:00.231000Z,1973-12-31T00:00:03.702698Z,S16,MH2,00
1973-12-30T00:00:00.146000Z,1973-12-31T00:00:03.749774Z,S16,SHZ,
1973-12-31T00:00:00.125000Z,1973-12-31T23:59:19.521226Z,S12,MHZ,00
1973-12-31T00:00:00.087000Z,1973-12-31T23:59:19.483226Z,S12,MH1,00
1973-12-31T00:00:00.106000Z,1973-12-31T23:59:19.502226Z,S12,MH2,00
1973-12-31T00:00:00.282000Z,1973-12-31T23:59:55.300868Z,S14,MH1,00
1973-12-31T00:00:00.301000Z,1973-12-31T23:59:55.319868Z,S14,MH2,00
1973-12-31T00:00:00.216000Z,1973-12-31T23:59:55.366943Z,S14,SHZ,
1973-12-31T00:00:00.284000Z,1973-12-31T23:59:55.906642Z,S15,MHZ,00
1973-12-31T00:00:00.246000Z,1973-12-31T23:59:55.868642Z,S15,MH1,00
1973-12-31T00:00:00.265000Z,1973-12-31T23:59:55.887642Z,S15,MH2,00
1973-12-31T00:00:00.180000Z,1973-12-31T23:59:55.934717Z,S15,SHZ,
1973-12-31T00:00:00.581000Z,1974-01-01T00:00:04.656472Z,S16,MHZ,00
1973-12-31T00:00:00.543000Z,1974-01-01T00:00:04.618472Z,S16,MH1,00
1973-12-31T00:00:00.562000Z,1974-01-01T00:00:04.637472Z,S16,MH2,00
1973-12-31T00:00:00.477000Z,1974-01-01T00:00:04.684547Z,S16,SHZ,
1974-01-01T00:00:05.588933Z,1974-01-01T23:59:59.400254Z,S12,MHZ,00
1974-01-01T00:00:05.550933Z,1974-01-01T23:59:59.362254Z,S12,MH1,00
1974-01-01T00:00:05.569933Z,1974-01-01T23:59:59.381254Z,S12,MH2,00
1974-01-01T00:00:10.113458Z,1974-01-02T00:00:04.528552Z,S14,MH1,00
1974-01-01T00:00:10.132458Z,1974-01-02T00:00:04.547552Z,S14,MH2,00
1974-01-01T00:00:10.047458Z,1974-01-02T00:00:04.594628Z,S14,SHZ,
1974-01-01T00:00:10.081990Z,1974-01-02T00:00:01.478216Z,S15,MHZ,00
1974-01-01T00:00:10.043990Z,1974-01-02T00:00:01.440216Z,S15,MH1,00
1974-01-01T00:00:10.062990Z,1974-01-02T00:00:01.459216Z,S15,MH2,00
1974-01-01T00:00:09.977990Z,1974-01-02T00:00:01.506292Z,S15,SHZ,
1974-01-01T00:00:10.281506Z,1974-01-02T00:00:04.696600Z,S16,MHZ,00
1974-01-01T00:00:10.243506Z,1974-01-02T00:00:04.658600Z,S16,MH1,00
1974-01-01T00:00:10.262506Z,1974-01-02T00:00:04.677600Z,S16,MH2,00
1974-01-01T00:00:10.177506Z,1974-01-02T00:00:04.724676Z,S16,SHZ,
1974-01-02T00:00:00.615000Z,1974-01-02T23:59:59.256509Z,S12,MHZ,00
1974-01-02T00:00:00.577000Z,1974-01-02T23:59:59.218509Z,S12,MH1,00
1974-01-02T00:00:00.596000Z,1974-01-02T23:59:59.237509Z,S12,MH2,00
1974-01-02T00:00:00.424000Z,1974-01-03T00:00:04.499472Z,S14,MH1,00
1974-01-02T00:00:00.443000Z,1974-01-03T00:00:04.518472Z,S14,MH2,00
1974-01-02T00:00:00.358000Z,1974-01-03T00:00:04.565547Z,S14,SHZ,
1974-01-02T00:00:00.375000Z,1974-01-03T00:00:04.450472Z,S15,MHZ,00
1974-01-02T00:00:00.337000Z,1974-01-03T00:00:04.412472Z,S15,MH1,00
1974-01-02T00:00:00.356000Z,1974-01-03T00:00:04.431472Z,S15,MH2,00
1974-01-02T00:00:00.271000Z,1974-01-03T00:00:04.478547Z,S15,SHZ,
1974-01-02T00:00:00.270000Z,1974-01-03T00:00:04.949245Z,S16,MHZ,00
1974-01-02T00:00:00.232000Z,1974-01-03T00:00:04.911245Z,S16,MH1,00
1974-01-02T00:00:00.251000Z,1974-01-03T00:00:04.930245Z,S16,MH2,00
1974-01-02T00:00:00.166000Z,1974-01-03T00:00:04.977321Z,S16,SHZ,
1974-01-03T00:00:00.466000Z,1974-01-04T00:00:01.522604Z,S12,MHZ,00
1974-01-03T00:00:00.428000Z,1974-01-04T00:00:01.484604Z,S12,MH1,00
1974-01-03T00:00:00.447000Z,1974-01-04T00:00:01.503604Z,S12,MH2,00
1974-01-03T00:00:00.157000Z,1974-01-04T00:00:06.647566Z,S14,MH1,00
1974-01-03T00:00:00.176000Z,1974-01-04T00:00:06.666566Z,S14,MH2,00
1974-01-03T00:00:00.091000Z,1974-01-04T00:00:06.713642Z,S14,SHZ,
1974-01-03T00:00:00.237000Z,1974-01-03T23:24:54.727566Z,S15,MHZ,00
1974-01-03T00:00:00.199000Z,1974-01-03T23:24:54.689566Z,S15,MH1,00
1974-01-03T00:00:00.218000Z,1974-01-03T23:24:54.708566Z,S15,MH2,00
1974-01-03T00:00:00.133000Z,1974-01-03T23:24:54.755642Z,S15,SHZ,
1974-01-03T00:00:00.266000Z,1974-01-03T23:59:42.001849Z,S16,MHZ,00
1974-01-03T00:00:00.228000Z,1974-01-03T23:59:41.963849Z,S16,MH1,00
1974-01-03T00:00:00.247000Z,1974-01-03T23:59:41.982849Z,S16,MH2,00
1974-01-03T00:00:00.162000Z,1974-01-03T23:59:42.029925Z,S16,SHZ,
1974-01-04T00:00:00.648000Z,1974-01-05T00:00:02.308377Z,S12,MHZ,00
1974-01-04T00:00:00.610000Z,1974-01-05T00:00:02.270377Z,S12,MH1,00
1974-01-04T00:00:00.629000Z,1974-01-05T00:00:02.289377Z,S12,MH2,00
1974-01-04T00:00:00.222000Z,1974-01-05T00:00:06.712566Z,S14,MH1,00
1974-01-04T00:00:00.241000Z,1974-01-05T00:00:06.731566Z,S14,MH2,00
1974-01-04T00:00:00.156000Z,1974-01-05T00:00:06.778642Z,S14,SHZ,
1974-01-04T00:00:08.138404Z,1974-01-05T00:00:04.968593Z,S15,MHZ,00
1974-01-04T00:00:08.100404Z,1974-01-05T00:00:04.930593Z,S15,MH1,00
1974-01-04T00:00:08.119404Z,1974-01-05T00:00:04.949593Z,S15,MH2,00
1974-01-04T00:00:08.034404Z,1974-01-05T00:00:04.996668Z,S15,SHZ,
1974-01-04T00:00:00.356000Z,1974-01-05T00:00:05.035245Z,S16,MHZ,00
1974-01-04T00:00:00.318000Z,1974-01-05T00:00:04.997245Z,S16,MH1,00
1974-01-04T00:00:00.337000Z,1974-01-05T00:00:05.016245Z,S16,MH2,00
1974-01-04T00:00:00.252000Z,1974-01-05T00:00:05.063321Z,S16,SHZ,
1974-01-05T00:00:00.234000Z,1974-01-06T00:00:03.101925Z,S12,MHZ,00
1974-01-05T00:00:00.196000Z,1974-01-06T00:00:03.063925Z,S12,MH1,00
1974-01-05T00:00:00.215000Z,1974-01-06T00:00:03.082925Z,S12,MH2,00
1974-01-05T00:00:00.339000Z,1974-01-06T00:00:06.829566Z,S14,MH1,00
1974-01-05T00:00:00.358000Z,1974-01-06T00:00:06.848566Z,S14,MH2,00
1974-01-05T00:00:00.273000Z,1974-01-06T00:00:06.895642Z,S14,SHZ,
1974-01-05T00:00:00.142000Z,1974-01-06T00:00:05.425019Z,S15,MHZ,00
1974-01-05T00:00:00.104000Z,1974-01-06T00:00:05.387019Z,S15,MH1,00
1974-01-05T00:00:00.123000Z,1974-01-06T00:00:05.406019Z,S15,MH2,00
1974-01-05T00:00:00.038000Z,1974-01-06T00:00:05.453094Z,S15,SHZ,
1974-01-05T00:00:00.647000Z,1974-01-06T00:00:04.722472Z,S16,MHZ,00
1974-01-05T00:00:00.609000Z,1974-01-06T00:00:04.684472Z,S16,MH1,00
1974-01-05T00:00:00.628000Z,1974-01-06T00:00:04.703472Z,S16,MH2,00
1974-01-05T00:00:00.543000Z,1974-01-06T00:00:04.750547Z,S16,SHZ,
1974-01-06T00:00:00.706000Z,1974-01-07T00:00:02.970151Z,S12,MHZ,00
1974-01-06T00:00:00.668000Z,1974-01-07T00:00:02.932151Z,S12,MH1,00
1974-01-06T00:00:00.687000Z,1974-01-07T00:00:02.951151Z,S12,MH2,00
1974-01-06T00:00:00.604000Z,1974-01-07T00:00:06.490792Z,S14,MH1,00
1974-01-06T00:00:00.623000Z,1974-01-07T00:00:06.509792Z,S14,MH2,00
1974-01-06T00:00:00.538000Z,1974-01-07T00:00:06.556868Z,S14,SHZ,
1974-01-06T00:00:00.556159Z,1974-01-07T00:00:05.235404Z,S15,MHZ,00
1974-01-06T00:00:00.518159Z,1974-01-07T00:00:05.197404Z,S15,MH1,00
1974-01-06T00:00:00.537159Z,1974-01-07T00:00:05.216404Z,S15,MH2,00
1974-01-06T00:00:00.452159Z,1974-01-07T00:00:05.263480Z,S15,SHZ,
1974-01-06T00:00:00.479000Z,1974-01-07T00:00:04.554472Z,S16,MHZ,00
1974-01-06T00:00:00.441000Z,1974-01-07T00:00:04.516472Z,S16,MH1,00
1974-01-06T00:00:00.460000Z,1974-01-07T00:00:04.535472Z,S16,MH2,00
1974-01-06T00:00:00.375000Z,1974-01-07T00:00:04.582547Z,S16,SHZ,
1974-01-07T00:00:00.461000Z,1974-01-08T00:00:02.725151Z,S12,MHZ,00
1974-01-07T00:00:00.423000Z,1974-01-08T00:00:02.687151Z,S12,MH1,00
1974-01-07T00:00:00.442000Z,1974-01-08T00:00:02.706151Z,S12,MH2,00
1974-01-07T00:00:00.609000Z,1974-01-08T00:00:05.892019Z,S14,MH1,00
1974-01-07T00:00:00.628000Z,1974-01-08T00:00:05.911019Z,S14,MH2,00
1974-01-07T00:00:00.543000Z,1974-01-08T00:00:05.958094Z,S14,SHZ,
1974-01-07T00:00:00.382000Z,1974-01-08T00:00:05.061245Z,S15,MHZ,00
1974-01-07T00:00:00.344000Z,1974-01-08T00:00:05.023245Z,S15,MH1,00
1974-01-07T00:00:00.363000Z,1974-01-08T00:00:05.042245Z,S15,MH2,00
1974-01-07T00:00:00.278000Z,1974-01-08T00:00:05.089321Z,S15,SHZ,
1974-01-07T00:00:00.414000Z,1974-01-08T00:00:04.489472Z,S16,MHZ,00
1974-01-07T00:00:00.376000Z,1974-01-08T00:00:04.451472Z,S16,MH1,00
1974-01-07T00:00:00.395000Z,1974-01-08T00:00:04.470472Z,S16,MH2,00
1974-01-07T00:00:00.310000Z,1974-01-08T00:00:04.517547Z,S16,SHZ,
1974-01-08T00:00:00.197000Z,1974-01-09T00:00:03.064925Z,S12,MHZ,00
1974-01-08T00:00:00.159000Z,1974-01-09T00:00:03.026925Z,S12,MH1,00
1974-01-08T00:00:00.178000Z,1974-01-09T00:00:03.045925Z,S12,MH2,00
1974-01-08T00:00:00.350000Z,1974-01-09T00:00:05.633019Z,S14,MH1,00
1974-01-08T00:00:00.369000Z,1974-01-09T00:00:05.652019Z,S14,MH2,00
1974-01-08T00:00:00.284000Z,1974-01-09T00:00:05.699094Z,S14,SHZ,
1974-01-08T00:00:00.258000Z,1974-01-09T00:00:04.937245Z,S15,MHZ,00
1974-01-08T00:00:00.220000Z,1974-01-09T00:00:04.899245Z,S15,MH1,00
1974-01-08T00:00:00.239000Z,1974-01-09T00:00:04.918245Z,S15,MH2,00
1974-01-08T00:00:00.154000Z,1974-01-09T00:00:04.965321Z,S15,SHZ,
1974-01-08T00:00:00.408000Z,1974-01-09T00:00:04.483472Z,S16,MHZ,00
1974-01-08T00:00:00.370000Z,1974-01-09T00:00:04.445472Z,S16,MH1,00
1974-01-08T00:00:00.389000Z,1974-01-09T00:00:04.464472Z,S16,MH2,00
1974-01-08T00:00:00.304000Z,1974-01-09T00:00:04.511547Z,S16,SHZ,
1974-01-09T00:00:00.498000Z,1974-01-10T00:00:02.762151Z,S12,MHZ,00
1974-01-09T00:00:00.460000Z,1974-01-10T00:00:02.724151Z,S12,MH1,00
1974-01-09T00:00:00.479000Z,1974-01-10T00:00:02.743151Z,S12,MH2,00
1974-01-09T00:00:00.274000Z,1974-01-10T00:00:05.557019Z,S14,MH1,00
1974-01-09T00:00:00.293000Z,1974-01-10T00:00:05.576019Z,S14,MH2,00
1974-01-09T00:00:00.208000Z,1974-01-10T00:00:05.623094Z,S14,SHZ,
1974-01-09T00:00:00.134000Z,1974-01-10T00:00:05.417019Z,S15,MHZ,00
